Pokemon,Score,Dex,Type 1,Type 2,Attack,Defense,Stamina,Stat Product,Level,CP,Fast Move,Charged Move 1,Charged Move 2,Charged Move 1 Count,Charged Move 2 Count,Buddy Distance,Charged Move Cost
Ho-Oh,84.2,250,fire,flying,213.4,217.6,192,8918739,50,4367,Incinerate,Brave Bird,Sacred Fire,3,4,20,100000
Goodra,83.9,706,dragon,none,197.5,216,186,7932000,50,3963,Dragon Breath,Aqua Tail,Draco Meteor,9,17,5,75000
Landorus (Therian),83.4,645,ground,flying,255.5,163,184,7662348,50,4434,Mud Shot,Sandsear Storm,Stone Edge,6,7,20,100000
Groudon (Shadow),83,383,ground,none,239.5,204.2,184,8997828,50,4652,Dragon Tail,Precipice Blades,Fire Punch,5,4,20,100000
Annihilape (Shadow),82.9,979,fighting,ghost,197.5,162.2,215,6885451,50,3695,Counter,Rage Fist,Ice Punch,6,7,3,50000
Florges,82.8,671,fairy,none,190.7,217.6,168,6974349,50,3657,Fairy Wind,Moonblast,Trailblaze,7,5,3,50000
Tapu Lele,82.6,786,psychic,fairy,230.2,187.4,157,6773667,50,3950,Astonish,Psyshock,Nature's Madness,4,5,20,100000
Ho-Oh (Shadow),82.4,250,fire,flying,213.4,217.6,192,8918739,50,4367,Incinerate,Brave Bird,Sacred Fire,3,4,20,100000
Latias,82.1,380,dragon,psychic,204.2,219.3,172,7702718,50,3968,Dragon Breath,Aura Sphere,Mist Ball,10,15,20,100000
Urshifu (Single Strike),82.1,892,fighting,dark,226,161.3,201,7330242,50,4077,Sucker Punch,Dynamic Punch,Payback,7,9,20,100000
Xerneas,81.7,716,fairy,none,222.7,168.1,219,8195751,50,4275,Geomancy,Close Combat,Moonblast,4,5,20,100000
Annihilape,81.3,979,fighting,ghost,197.5,162.2,215,6885451,50,3695,Counter,Rage Fist,Ice Punch,6,7,3,50000
Rhyperior,81,464,ground,rock,215.1,172.3,223,8263565,50,4221,Mud Slap,Superpower,Rock Wrecker,4,5,3,50000
Heatran,80.9,485,fire,steel,223.5,191.6,188,8050875,50,4244,Fire Spin,Magma Storm,Iron Head,4,5,20,100000
Primarina,80.9,730,water,fairy,207.6,176.5,172,6299607,50,3618,Charm,Disarming Voice,Hydro Cannon,6,5,3,10000
Rhyperior (Shadow),80.8,464,ground,rock,215.1,172.3,223,8263565,50,4221,Mud Slap,Superpower,Rock Wrecker,4,5,3,50000
Marshadow,80.6,802,fighting,ghost,235.3,172.3,186,7538650,50,4217,Sucker Punch,Close Combat,Ice Punch,7,6,20,100000
Raikou (Shadow),80.5,243,electric,none,215.1,176.5,186,7060589,50,3902,Thunder Shock,Wild Charge,Aura Sphere,5,5,20,100000
Salamence (Shadow),80.5,373,dragon,flying,245.4,153.8,194,7319888,50,4239,Dragon Tail,Fly,Brutal Swing,4,3,5,75000
Dragonite,80.1,149,dragon,flying,233.6,179,188,7860515,50,4287,Dragon Breath,Thunder Punch,Superpower,10,10,5,75000
Metagross (Shadow),79.9,376,steel,psychic,228.6,204.2,172,8027353,50,4286,Bullet Punch,Meteor Mash,Earthquake,8,10,5,75000
Melmetal,79.8,809,steel,none,202.5,172.3,234,8163107,50,4069,Thunder Shock,Double Iron Bash,Thunderbolt,4,7,20,100000
Raikou,79.8,243,electric,none,215.1,176.5,186,7060589,50,3902,Thunder Shock,Aura Sphere,Wild Charge,5,5,20,100000
Gyarados (Shadow),79.7,130,water,flying,211.8,168.9,194,6938524,50,3834,Dragon Breath,Aqua Tail,Crunch,9,12,1,10000
Tapu Bulu,79.5,787,grass,fairy,221.8,193.3,157,6731319,50,3865,Bullet Seed,Grass Knot,Nature's Madness,4,4,20,100000
Gyarados,79.2,130,water,flying,211.8,168.9,194,6938524,50,3834,Dragon Breath,Aqua Tail,Crunch,9,12,1,10000
Gholdengo,78.9,1000,steel,ghost,224.4,172.3,182,7034047,50,3976,Hex,Shadow Ball,Focus Blast,5,6,5,10000
Zapdos (Shadow),78.9,145,electric,flying,225.2,168.1,186,7039576,50,3987,Thunder Shock,Drill Peck,Thunderbolt,5,7,20,100000
Yveltal,78.4,717,dark,flying,222.7,168.1,219,8195751,50,4275,Sucker Punch,Dark Pulse,Oblivion Wing,8,8,20,100000
Giratina (Altered) (Shadow),78.2,487,ghost,dragon,169.7,201.7,251,8592214,50,3820,Dragon Breath,Ancient Power,Dragon Claw,12,13,20,100000
Baxcalibur,77.9,998,dragon,ice,226,153.8,205,7125675,50,4013,Dragon Breath,Avalanche,Dragon Claw,12,13,5,75000
Giratina (Altered),77.1,487,ghost,dragon,169.7,201.7,251,8592214,50,3820,Dragon Breath,Dragon Claw,Ancient Power,13,12,20,100000
Mewtwo,77.1,150,psychic,none,264.7,165.5,192,8412920,50,4724,Psycho Cut,Psystrike,Shadow Ball,5,7,20,100000
Victini,77,494,psychic,fire,189.1,189.1,201,7185051,50,3691,Confusion,V-Create,Psyshock,3,3,20,100000
Zamazenta (Hero),77,889,fighting,none,226,210.9,173,8247852,50,4329,Ice Fang,Close Combat,Crunch,8,8,20,100000
Avalugg (Hisuian),76.9,713,ice,rock,192.4,212.6,194,7936454,50,3909,Powder Snow,Rock Slide,Icy Wind,6,6,3,50000
Hippowdon (Shadow),76.7,450,ground,none,181.5,173.1,213,6692206,50,3488,Sand Attack,Weather Ball (Rock),Earth Power,9,14,3,50000
Genesect (Chill),76.5,649,bug,steel,224.4,179.8,158,6374570,50,3791,Fury Cutter,Magnet Bomb,Techno Blast (Chill),12,14,20,100000
Enamorus (Incarnate),75.7,905,fairy,flying,248.7,148.7,163,6030056,50,3873,Fairy Wind,Fly,Dazzling Gleam,5,7,20,100000
Zapdos,75.7,145,electric,flying,225.2,168.1,186,7039576,50,3987,Thunder Shock,Drill Peck,Thunderbolt,5,7,20,100000
Volcanion,75.6,721,fire,water,224.4,194.1,172,7490666,50,4102,Incinerate,Sludge Bomb,Overheat,3,3,20,100000
Kommo-o,75.5,784,dragon,fighting,199.2,214.3,164,6998438,50,3741,Dragon Tail,Clanging Scales,Upper Hand,4,4,5,75000
Mewtwo (Armored),75.4,150,psychic,none,165.5,246.2,192,7825351,50,3603,Confusion,Psystrike,Dynamic Punch,4,4,20,100000
Urshifu (Rapid Strike),75.4,892,fighting,water,226,161.3,201,7330242,50,4077,Counter,Aqua Jet,Dynamic Punch,7,8,20,100000
Hydreigon,75.2,635,dark,dragon,227.7,170.6,189,7341687,50,4098,Dragon Breath,Brutal Swing,Flash Cannon,9,18,5,75000
Zacian (Hero),75.2,888,fairy,none,226,210.9,173,8247852,50,4329,Quick Attack,Wild Charge,Play Rough,6,8,20,100000
Keldeo (Ordinary),74.8,647,water,fighting,231.1,173.9,188,7556656,50,4181,Poison Jab,Aqua Jet,Sacred Sword,6,5,20,100000
Magnezone (Shadow),74.8,462,electric,steel,212.6,184.9,157,6170376,50,3623,Volt Switch,Wild Charge,Mirror Shot,3,3,3,50000
Armarouge,74.3,936,fire,psychic,209.2,168.1,178,6259189,50,3628,Incinerate,Psyshock,Flame Charge,2,3,5,50000
Skeledirge,73.9,911,fire,ghost,186.5,162.2,207,6262524,50,3422,Incinerate,Torch Song,Shadow Ball,3,3,3,10000
Kyogre,73.6,382,water,none,239.5,204.2,184,8997828,50,4652,Waterfall,Surf,Origin Pulse,6,8,20,100000
Salamence,73.6,373,dragon,flying,245.4,153.8,194,7319888,50,4239,Dragon Tail,Fly,Brutal Swing,4,3,5,75000
Excadrill (Shadow),73.4,530,ground,steel,226.9,121,215,5902466,50,3667,Mud Slap,Drill Run,Rock Slide,5,5,3,50000
Golisopod,73.4,768,bug,water,195.8,202.5,164,6502578,50,3575,Fury Cutter,Aqua Jet,X-Scissor,10,10,1,10000
Cobalion,73.2,638,steel,fighting,173.9,205,188,6704815,50,3417,Double Kick,Sacred Sword,Stone Edge,3,5,20,100000
Tapu Fini,73,788,water,fairy,171.4,226,157,6083463,50,3230,Water Gun,Surf,Nature's Madness,15,17,20,100000
Terrakion,72.9,639,rock,fighting,231.1,173.9,188,7556656,50,4181,Double Kick,Sacred Sword,Rock Slide,3,4,20,100000
Genesect (Shock),72.8,649,bug,steel,224.4,179.8,158,6374570,50,3791,Fury Cutter,Magnet Bomb,Techno Blast (Shock),12,14,20,100000
Hippowdon,72.5,450,ground,none,181.5,173.1,213,6692206,50,3488,Sand Attack,Weather Ball (Rock),Earth Power,9,14,3,50000
Mamoswine (Shadow),72.5,473,ice,ground,220.2,135.3,215,6403750,50,3763,Powder Snow,High Horsepower,Icicle Spear,8,5,3,50000
Giratina (Origin),72.4,487,ghost,dragon,201.7,169.7,251,8592214,50,4164,Dragon Tail,Shadow Ball,Ominous Wind,5,4,20,100000
Regidrago,72.3,895,dragon,none,182.3,97.5,348,6185370,50,3361,Dragon Breath,Dragon Energy,Outrage,12,15,20,100000
Garchomp (Shadow),71.9,445,dragon,ground,231.9,174.8,213,8634174,50,4479,Dragon Tail,Outrage,Sand Tomb,5,4,5,75000
Sneasler (Shadow),71.9,903,fighting,poison,230.2,145.4,172,5756969,50,3643,Shadow Claw,Close Combat,X-Scissor,6,5,5,75000
Avalugg,71.7,713,ice,none,177.3,214.3,194,7370435,50,3615,Ice Fang,Avalanche,Body Slam,8,6,3,50000
Mew,71.6,151,psychic,none,189.1,189.1,201,7185051,50,3691,Shadow Claw,Psyshock,Wild Charge,5,6,20,100000
Virizion,71.6,640,grass,fighting,173.9,205,188,6704815,50,3417,Double Kick,Leaf Blade,Sacred Sword,3,3,20,100000
Landorus (Incarnate),71.5,645,ground,flying,231.9,165.5,184,7064182,50,4057,Mud Shot,Earth Power,Rock Slide,7,6,20,100000
Sylveon,71.5,700,fairy,none,183.2,184.9,194,6569762,50,3470,Charm,Moonblast,Psyshock,8,5,5,75000
Ursaluna (Shadow),71.4,901,ground,normal,216.8,164.7,245,8748037,50,4358,Tackle,Swift,High Horsepower,12,20,3,50000
Ursaluna,71.3,901,ground,normal,216.8,164.7,245,8748037,50,4358,Tackle,Swift,High Horsepower,12,20,3,50000
Swampert,71,260,water,ground,187.4,159.7,201,6013444,50,3362,Mud Shot,Hydro Cannon,Earthquake,5,9,3,10000
Thundurus (Therian),71,642,electric,flying,260.5,147.9,170,6549257,50,4137,Volt Switch,Wildbolt Storm,Focus Blast,3,5,20,100000
Conkeldurr (Shadow),70.9,534,fighting,none,216.8,145.4,208,6555380,50,3773,Counter,Dynamic Punch,Brutal Swing,8,6,5,75000
Golurk (Shadow),70.8,623,ground,ghost,199.2,142,184,5203812,50,3226,Astonish,Shadow Punch,Dynamic Punch,4,5,5,75000
Genesect (Burn),70.7,649,bug,steel,224.4,179.8,158,6374570,50,3791,Fury Cutter,Magnet Bomb,Techno Blast (Burn),12,14,20,100000
Excadrill,70.6,530,ground,steel,226.9,121,215,5902466,50,3667,Mud Slap,Drill Run,Rock Slide,5,5,3,50000
Genesect (Douse),70.6,649,bug,steel,224.4,179.8,158,6374570,50,3791,Fury Cutter,Magnet Bomb,Techno Blast (Douse),12,14,20,100000
Moltres (Galarian),70.6,146,dark,flying,182.3,206.7,186,7010945,50,3580,Sucker Punch,Ancient Power,Payback,7,9,20,100000
Tapu Koko,70.6,785,electric,fairy,222.7,164.7,157,5757983,50,3582,Volt Switch,Thunderbolt,Nature's Madness,4,4,20,100000
Xurkitree,70.5,796,electric,none,289.9,133.6,176,6817068,50,4451,Thunder Shock,Discharge,Dazzling Gleam,5,7,20,100000
Swampert (Shadow),70.4,260,water,ground,187.4,159.7,201,6013444,50,3362,Mud Shot,Hydro Cannon,Earthquake,5,9,3,10000
Garchomp,70.1,445,dragon,ground,231.9,174.8,213,8634174,50,4479,Mud Shot,Outrage,Earth Power,8,7,5,75000
Kyogre (Shadow),70,382,water,none,239.5,204.2,184,8997828,50,4652,Waterfall,Surf,Origin Pulse,6,8,20,100000
Machamp (Shadow),69.9,68,fighting,none,209.2,146.2,186,5690236,50,3455,Karate Chop,Cross Chop,Stone Edge,4,7,3,50000
Genesect,69.7,649,bug,steel,224.4,179.8,158,6374570,50,3791,Fury Cutter,Magnet Bomb,Techno Blast (Normal),12,14,20,100000
Celebi,69.6,251,psychic,grass,189.1,189.1,201,7185051,50,3691,Confusion,Aura Sphere,Leaf Storm,3,4,20,100000
Tyranitar (Shadow),69.6,248,rock,dark,223.5,186.5,201,8381069,50,4335,Smack Down,Brutal Swing,Stone Edge,5,7,5,75000
Regirock,69.5,377,rock,none,163,272.3,172,7633856,50,3530,Lock On,Stone Edge,Focus Blast,11,15,20,100000
Mewtwo (Shadow),69.4,150,psychic,none,264.7,165.5,192,8412920,50,4724,Confusion,Psystrike,Shadow Ball,4,4,20,100000
Buzzwole,69.3,794,bug,fighting,210.9,177.3,194,7254820,50,3912,Counter,Superpower,Lunge,7,8,20,100000
Entei,69.3,244,fire,none,210.1,156.3,223,7321947,50,3926,Fire Spin,Flame Charge,Scorching Sands,5,5,20,100000
Zarude,69.2,893,dark,grass,216,193.3,208,8681466,50,4334,Vine Whip,Dark Pulse,Power Whip,7,7,20,100000
Aurorus (Shadow),69.1,699,rock,ice,168.9,149.6,235,5936803,50,3168,Powder Snow,Weather Ball (Ice),Meteor Beam,5,8,5,75000
Electivire (Shadow),68.9,466,electric,none,221.8,149.6,164,5441724,50,3481,Thunder Shock,Wild Charge,Ice Punch,5,5,5,75000
Entei (Shadow),68.9,244,fire,none,210.1,156.3,223,7321947,50,3926,Fire Spin,Flame Charge,Scorching Sands,5,5,20,100000
Kingambit,68.9,983,dark,steel,212.6,183.2,201,7827838,50,4086,Snarl,Foul Play,Iron Head,4,4,5,75000
Regirock (Shadow),68.9,377,rock,none,163,272.3,172,7633856,50,3530,Lock On,Stone Edge,Focus Blast,11,15,20,100000
Empoleon (Shadow),68.8,395,water,steel,189.1,168.9,178,5684174,50,3279,Metal Sound,Hydro Cannon,Drill Peck,5,5,3,10000
Mamoswine,68.5,473,ice,ground,220.2,135.3,215,6403750,50,3763,Powder Snow,Icicle Spear,High Horsepower,5,8,3,50000
Necrozma,68.5,800,psychic,none,223.5,176.5,196,7730823,50,4163,Shadow Claw,Dark Pulse,Outrage,7,8,20,100000
Tyranitar,68.5,248,rock,dark,223.5,186.5,201,8381069,50,4335,Smack Down,Brutal Swing,Stone Edge,5,7,5,75000
Nihilego,68.4,793,rock,poison,221.8,189.1,214,8975713,50,4465,Poison Jab,Power Gem,Sludge Bomb,8,8,20,100000
Zygarde (50% Forme),68.2,718,dragon,ground,183.2,207.6,213,8098448,50,3855,Dragon Tail,Crunch,Earthquake,4,6,20,100000
Pangoro,68.1,675,fighting,dark,202.5,135.3,194,5315124,50,3281,Karate Chop,Close Combat,Night Slash,5,4,3,50000
Magnezone,67.8,462,electric,steel,212.6,184.9,157,6170376,50,3623,Volt Switch,Wild Charge,Mirror Shot,3,3,3,50000
Torterra (Shadow),67.8,389,grass,ground,182.3,170.6,194,6034291,50,3318,Mud Slap,Frenzy Plant,Stone Edge,5,6,3,10000
Machamp,67.7,68,fighting,none,209.2,146.2,186,5690236,50,3455,Karate Chop,Cross Chop,Rock Slide,4,5,3,50000
Scizor (Shadow),67.7,212,bug,steel,210.9,164.7,157,5453787,50,3393,Bullet Punch,Night Slash,Iron Head,5,8,5,75000
Rayquaza,67.6,384,dragon,flying,251.2,155.5,191,7460107,50,4336,Dragon Tail,Breaking Swipe,Dragon Ascent,5,6,20,100000
Gallade (Shadow),67.5,475,psychic,fighting,211.8,176.5,154,5754523,50,3497,Confusion,Close Combat,Leaf Blade,4,3,5,75000
Articuno,67.4,144,ice,flying,173.9,210.9,186,6823792,50,3450,Ice Shard,Icy Wind,Ancient Power,5,5,20,100000
Blacephalon,67.4,806,fire,ghost,277.3,137,131,4975556,50,3727,Incinerate,Shadow Ball,Mystical Fire,3,3,20,100000
Aggron (Shadow),67.1,306,steel,rock,179,228.6,157,6422689,50,3391,Dragon Tail,Thunder,Rock Tomb,5,5,1,10000
Ceruledge,67,937,fire,ghost,213.4,171.4,164,6000349,50,3586,Incinerate,Shadow Ball,Flame Charge,3,3,5,50000
Feraligatr (Shadow),67,160,water,none,184.9,170.6,178,5613161,50,3230,Shadow Claw,Hydro Cannon,Ice Beam,5,7,3,10000
Aggron,66.8,306,steel,rock,179,228.6,157,6422689,50,3391,Dragon Tail,Thunder,Rock Tomb,5,5,1,10000
Charizard (Shadow),66.8,6,fire,flying,200,158,168,5307779,50,3266,Dragon Breath,Blast Burn,Dragon Claw,13,13,3,10000
Darmanitan (Standard) (Shadow),66.8,555,fire,none,233.6,108.4,208,5267040,50,3511,Incinerate,Rock Slide,Overheat,3,3,3,50000
Chandelure (Shadow),66.7,609,ghost,fire,240.3,165.5,142,5649231,50,3695,Incinerate,Shadow Ball,Flame Charge,3,3,5,75000
Cresselia,66.6,488,psychic,none,140.3,229.4,231,7436350,50,3230,Confusion,Moonblast,Grass Knot,5,4,20,100000
Cetitan,66.5,975,ice,none,187.4,116,304,6605813,50,3519,Powder Snow,Avalanche,Body Slam,6,5,3,50000
Conkeldurr,66.5,534,fighting,none,216.8,145.4,208,6555380,50,3773,Counter,Dynamic Punch,Brutal Swing,8,6,5,75000
Feraligatr,66.5,160,water,none,184.9,170.6,178,5613161,50,3230,Shadow Claw,Hydro Cannon,Ice Beam,5,7,3,10000
Torterra,66.4,389,grass,ground,182.3,170.6,194,6034291,50,3318,Mud Slap,Frenzy Plant,Stone Edge,5,6,3,10000
Gallade,66.3,475,psychic,fighting,211.8,176.5,154,5754523,50,3497,Confusion,Close Combat,Leaf Blade,4,3,5,75000
Milotic,66.2,350,water,none,173.9,196.6,194,6635241,50,3398,Dragon Tail,Surf,Wrap,4,4,5,75000
Darmanitan (Standard),65.8,555,fire,none,233.6,108.4,208,5267040,50,3511,Incinerate,Rock Slide,Overheat,3,3,3,50000
Dondozo,65.6,977,water,none,160.5,162.2,274,7131978,50,3388,Water Gun,Liquidation,Outrage,15,20,5,75000
Charizard,65.5,6,fire,flying,200,158,168,5307779,50,3266,Dragon Breath,Blast Burn,Air Cutter,13,9,3,10000
Typhlosion (Shadow),65.5,157,fire,none,200,158,168,5307779,50,3266,Incinerate,Blast Burn,Thunder Punch,3,2,3,10000
Delphox,65.3,655,fire,psychic,205.9,171.4,164,5787738,50,3459,Fire Spin,Psyshock,Blast Burn,4,5,3,10000
Haxorus,65.3,612,dragon,none,251.2,157.1,166,6553746,50,4062,Dragon Tail,Night Slash,Surf,3,4,5,75000
Moltres (Shadow),65.2,146,fire,flying,223.5,164.7,186,6847301,50,3917,Fire Spin,Sky Attack,Ancient Power,5,5,20,100000
Scizor,64.8,212,bug,steel,210.9,164.7,157,5453787,50,3393,Bullet Punch,Night Slash,X-Scissor,5,6,5,75000
Articuno (Shadow),64.7,144,ice,flying,173.9,210.9,186,6823792,50,3450,Ice Shard,Icy Wind,Ancient Power,5,5,20,100000
Bellibolt,64.7,939,electric,none,167.2,151.3,214,5412627,50,3010,Sucker Punch,Parabolic Charge,Discharge,7,6,1,50000
Sneasler,64.7,903,fighting,poison,230.2,145.4,172,5756969,50,3643,Shadow Claw,Close Combat,Aerial Ace,6,6,5,75000
Snorlax,64.7,143,normal,none,172.3,154.6,289,7697298,50,3647,Lick,Body Slam,Superpower,12,14,5,75000
Snorlax (Shadow),64.7,143,normal,none,172.3,154.6,289,7697298,50,3647,Lick,Body Slam,Superpower,12,14,5,75000
Chandelure,64.6,609,ghost,fire,240.3,165.5,142,5649231,50,3695,Incinerate,Shadow Ball,Flame Charge,3,3,5,75000
Centiskorch,64.5,851,fire,bug,197.5,145.4,201,5770039,50,3381,Ember,Crunch,Lunge,5,5,5,75000
Arcanine,64.3,59,fire,none,203.4,152.1,186,5752752,50,3425,Fire Fang,Wild Charge,Psychic Fangs,8,6,3,50000
Magmortar (Shadow),64.2,467,fire,none,220.2,157.1,164,5673558,50,3541,Karate Chop,Fire Punch,Thunderbolt,5,7,5,75000
Mudsdale,64.2,750,ground,none,192.4,158.8,201,6142739,50,3443,Mud Slap,Body Slam,Earthquake,4,7,3,50000
Donphan (Shadow),64.1,232,ground,none,192.4,168.1,186,6015160,50,3407,Mud Slap,Body Slam,Earthquake,4,7,3,50000
Emboar (Shadow),64,500,fire,fighting,210.1,119.3,215,5389340,50,3372,Ember,Blast Burn,Rock Slide,6,5,3,10000
Typhlosion,64,157,fire,none,200,158,168,5307779,50,3266,Incinerate,Blast Burn,Thunder Punch,3,2,3,10000
Thundurus (Incarnate),63.8,642,electric,flying,236.1,150.4,170,6037776,50,3782,Thunder Shock,Crunch,Thunder,5,7,20,100000
Gardevoir (Shadow),63.7,282,psychic,fairy,211.8,176.5,154,5754523,50,3497,Charm,Triple Axel,Dazzling Gleam,6,7,5,75000
Suicune,63.6,245,water,none,163.9,210.1,201,6918938,50,3372,Ice Fang,Scald,Ice Beam,9,10,20,100000
Vaporeon,63.6,134,water,none,184.9,147.9,245,6698386,50,3521,Water Gun,Aqua Tail,Last Resort,12,19,5,75000
Cresselia (Shadow),63.5,488,psychic,none,140.3,229.4,231,7436350,50,3230,Confusion,Moonblast,Grass Knot,5,4,20,100000
Golurk,63.5,623,ground,ghost,199.2,142,184,5203812,50,3226,Astonish,Shadow Punch,Dynamic Punch,4,5,5,75000
Hariyama (Shadow),63.5,297,fighting,none,188.2,108.4,266,5427354,50,3198,Force Palm,Upper Hand,Heavy Slam,4,5,3,50000
Sirfetch'd,63.5,865,fighting,none,221,160.5,145,5143111,50,3375,Fury Cutter,Close Combat,Leaf Blade,12,9,3,50000
Zapdos (Galarian),63.5,145,fighting,flying,224.4,171.4,186,7153575,50,4012,Counter,Ancient Power,Brave Bird,8,10,20,100000
Gigalith,63.3,526,rock,none,202.5,181.5,178,6542738,50,3650,Mud Slap,Superpower,Meteor Beam,4,6,3,50000
Moltres,63.2,146,fire,flying,223.5,164.7,186,6847301,50,3917,Wing Attack,Sky Attack,Overheat,8,8,20,100000
Ursaring (Shadow),63.2,217,normal,none,210.9,133.6,186,5241463,50,3329,Shadow Claw,Close Combat,Swift,6,5,3,50000
Donphan,63,232,ground,none,192.4,168.1,186,6015160,50,3407,Mud Slap,Body Slam,Earthquake,4,7,3,50000
Rhydon (Shadow),63,112,ground,rock,199.2,156.3,208,6474308,50,3594,Mud Slap,Stone Edge,Surf,6,5,3,50000
Gardevoir,62.6,282,psychic,fairy,211.8,176.5,154,5754523,50,3497,Charm,Triple Axel,Dazzling Gleam,6,7,5,75000
Pinsir (Shadow),62.6,127,bug,none,212.6,165.5,149,5243747,50,3345,Fury Cutter,Close Combat,X-Scissor,12,10,5,75000
Electivire,62.5,466,electric,none,221.8,149.6,164,5441724,50,3481,Thunder Shock,Wild Charge,Ice Punch,5,5,5,75000
Tornadus (Therian),62.5,641,flying,none,212.6,171.4,170,6195386,50,3635,Astonish,Bleakwind Storm,Focus Blast,5,8,20,100000
Passimian,62.4,766,fighting,none,199.2,147.1,201,5886419,50,3429,Counter,Close Combat,Brutal Swing,8,6,3,75000
Articuno (Galarian),62.3,144,psychic,flying,222.7,178.1,186,7378421,50,4059,Confusion,Ancient Power,Brave Bird,4,4,20,100000
